year,count_date,hour,direction_of_travel,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles,count_point_id
2015,02/07/2015,16,W,0,1,171,8,17,2,0,0,0,0,0,2,199,944777
2015,02/07/2015,17,W,0,4,250,8,23,2,1,0,0,0,0,3,288,944777
2015,02/07/2015,18,W,0,2,210,5,16,1,0,0,0,0,0,1,234,944777
2015,02/07/2015,9,E,0,1,108,8,25,0,0,0,0,0,0,0,142,944777
2015,02/07/2015,10,E,0,0,101,6,17,1,1,0,0,0,0,2,126,944777
2015,02/07/2015,11,E,0,1,117,5,21,2,1,0,0,0,0,3,147,944777
2015,02/07/2015,12,E,0,2,135,6,17,2,1,0,0,0,0,3,163,944777
2015,02/07/2015,13,E,1,0,148,6,23,2,0,0,0,0,0,2,179,944777
2015,02/07/2015,7,E,1,1,121,6,14,0,0,0,0,0,0,0,142,944777
2015,02/07/2015,8,E,1,0,205,6,11,0,1,0,0,0,0,1,223,944777
2015,14/10/2015,7,E,2,0,13,0,4,0,0,0,0,0,0,0,17,944781
2015,14/10/2015,8,E,4,0,35,0,2,0,0,0,0,0,0,0,37,944781
2015,14/10/2015,9,E,0,0,26,0,2,0,0,0,0,0,0,0,28,944781
2015,14/10/2015,10,E,0,0,12,0,3,0,0,0,0,0,0,0,15,944781
2015,14/10/2015,11,E,0,0,24,0,3,0,0,0,0,0,0,0,27,944781
2015,14/10/2015,12,E,0,0,22,0,5,0,0,0,0,0,0,0,27,944781
2015,14/10/2015,13,E,1,0,13,0,2,0,0,0,0,0,0,0,15,944781
2015,14/10/2015,14,E,0,0,15,0,4,0,0,0,0,0,0,0,19,944781
2015,14/10/2015,15,E,0,0,44,0,3,0,0,0,0,0,0,0,47,944781
2015,14/10/2015,16,E,2,0,29,0,2,0,0,0,0,0,0,0,31,944781
2015,14/10/2015,17,E,1,0,25,0,2,1,0,0,0,0,0,1,28,944781
2015,14/10/2015,18,E,0,0,19,0,4,0,0,0,0,0,0,0,23,944781
2015,14/10/2015,7,W,2,0,19,0,4,0,0,0,0,0,0,0,23,944781
2015,14/10/2015,8,W,6,0,69,0,5,1,0,0,0,0,0,1,75,944781
2015,14/10/2015,9,W,0,0,9,0,2,0,0,0,0,0,0,0,11,944781
2015,14/10/2015,10,W,0,0,6,0,3,0,0,0,0,0,0,0,9,944781
2015,14/10/2015,11,W,0,0,21,0,2,0,0,0,0,0,0,0,23,944781
2015,14/10/2015,12,W,0,0,10,0,4,0,0,0,0,0,0,0,14,944781
2015,14/10/2015,13,W,0,0,25,0,6,0,0,0,0,0,0,0,31,944781
2015,14/10/2015,14,W,1,0,35,0,7,1,0,0,0,0,0,1,43,944781
2015,14/10/2015,15,W,2,0,36,0,5,0,0,0,0,0,0,0,41,944781
2015,14/10/2015,16,W,6,0,31,0,4,0,0,0,0,0,0,0,35,944781
2015,14/10/2015,17,W,4,0,24,0,1,0,0,0,0,0,0,0,25,944781
2015,14/10/2015,18,W,0,0,21,0,4,0,0,0,0,0,0,0,25,944781
2015,12/10/2015,7,N,1,0,7,0,0,0,0,0,0,0,0,0,7,944782
2015,12/10/2015,8,N,0,0,8,0,1,0,0,0,0,0,0,0,9,944782
2015,12/10/2015,9,N,0,0,11,0,4,0,0,0,0,0,0,0,15,944782
2015,12/10/2015,10,N,0,0,1,0,2,0,0,0,0,0,0,0,3,944782
2015,12/10/2015,11,N,1,0,8,0,5,0,0,0,0,0,0,0,13,944782
2015,12/10/2015,12,N,0,0,17,0,0,0,0,0,0,0,0,0,17,944782
2015,12/10/2015,13,N,0,0,16,0,1,0,0,0,0,0,0,0,17,944782
2015,12/10/2015,14,N,0,0,11,0,2,1,0,0,0,0,0,1,14,944782
2015,12/10/2015,15,N,2,0,10,0,5,0,0,0,0,0,0,0,15,944782
2015,12/10/2015,16,N,0,1,14,0,2,1,0,0,0,0,0,1,18,944782
2015,12/10/2015,17,N,0,0,12,0,3,0,0,0,0,0,0,0,15,944782
2015,12/10/2015,18,N,1,1,21,0,2,0,0,0,0,0,0,0,24,944782
2015,12/10/2015,7,S,2,0,16,0,5,0,0,0,0,0,0,0,21,944782
2015,12/10/2015,8,S,0,0,17,0,2,0,0,0,0,0,0,0,19,944782
2015,12/10/2015,9,S,1,0,19,0,2,0,0,0,0,0,0,0,21,944782
2015,12/10/2015,10,S,0,1,15,0,1,0,0,0,0,0,0,0,17,944782
2015,12/10/2015,11,S,0,0,8,0,2,0,0,0,0,0,0,0,10,944782
2015,12/10/2015,12,S,0,0,10,0,2,0,0,0,0,0,0,0,12,944782
2015,12/10/2015,13,S,0,1,17,0,1,0,0,0,0,0,0,0,19,944782
2015,12/10/2015,14,S,0,0,8,0,2,0,0,0,0,0,0,0,10,944782
2015,12/10/2015,15,S,0,0,10,0,1,1,0,0,0,0,0,1,12,944782
2015,12/10/2015,16,S,0,0,11,0,5,1,0,0,0,0,0,1,17,944782
2015,12/10/2015,17,S,0,0,5,0,1,0,0,0,0,0,0,0,6,944782
2015,12/10/2015,18,S,0,0,9,0,1,0,0,0,0,0,0,0,10,944782
2015,29/09/2015,9,W,1,0,8,0,1,0,0,0,0,0,0,0,9,944785
2015,29/09/2015,10,W,0,0,13,0,1,0,0,0,0,0,0,0,14,944785
2015,29/09/2015,11,W,1,0,11,0,2,0,0,0,0,0,0,0,13,944785
2015,29/09/2015,12,W,2,0,25,0,6,0,0,0,0,0,0,0,31,944785
2015,29/09/2015,13,W,0,0,18,0,2,0,0,0,0,0,0,0,20,944785
2015,29/09/2015,14,W,0,0,8,0,2,0,0,0,0,0,0,0,10,944785
2015,29/09/2015,15,W,2,0,26,0,3,0,0,0,0,0,0,0,29,944785
2015,29/09/2015,16,W,1,0,10,0,3,0,0,0,0,0,0,0,13,944785
2015,29/09/2015,17,W,0,0,7,0,1,0,0,0,0,0,0,0,8,944785
2015,29/09/2015,18,W,1,0,14,0,3,0,0,0,0,0,0,0,17,944785
2015,29/09/2015,7,E,3,0,7,0,4,0,0,0,0,0,0,0,11,944785
2015,29/09/2015,8,E,0,0,32,0,0,0,0,0,0,0,0,0,32,944785
2015,29/09/2015,9,E,0,0,7,0,1,0,0,0,0,0,0,0,8,944785
2015,29/09/2015,10,E,0,0,5,0,0,0,0,0,0,0,0,0,5,944785
2015,29/09/2015,11,E,0,0,6,0,2,0,0,0,0,0,0,0,8,944785
2015,29/09/2015,12,E,3,0,34,0,14,0,1,0,0,0,0,1,49,944785
2015,29/09/2015,13,E,1,0,17,0,3,0,1,0,0,0,0,1,21,944785
2015,29/09/2015,14,E,1,0,9,0,2,0,0,0,0,0,0,0,11,944785
2015,29/09/2015,15,E,6,0,19,0,6,0,0,0,0,0,0,0,25,944785
2015,29/09/2015,16,E,0,0,16,0,3,0,0,0,0,0,0,0,19,944785
2015,29/09/2015,17,E,2,0,12,0,0,0,0,0,0,0,0,0,12,944785
2015,29/09/2015,18,E,1,0,19,0,2,0,0,0,0,0,0,0,21,944785
2015,29/09/2015,7,W,1,0,12,0,0,0,0,0,0,0,0,0,12,944785
2015,29/09/2015,8,W,6,0,23,0,1,0,0,0,0,0,0,0,24,944785
2015,30/04/2015,7,N,3,0,35,0,8,0,1,0,0,0,0,1,44,944787
2015,30/04/2015,8,N,6,0,56,0,5,0,0,0,0,0,0,0,61,944787
2015,30/04/2015,9,N,2,0,32,0,2,2,0,0,0,0,0,2,36,944787
2015,30/04/2015,10,N,1,0,17,0,5,1,0,1,0,0,0,2,24,944787
2015,30/04/2015,11,N,0,0,28,0,7,1,0,0,0,0,0,1,36,944787
2015,30/04/2015,12,N,1,0,29,0,3,0,0,0,0,0,0,0,32,944787
2015,30/04/2015,13,N,0,1,30,0,2,0,0,0,0,0,0,0,33,944787
2015,30/04/2015,14,N,1,0,46,0,7,0,0,0,0,0,0,0,53,944787
2015,30/04/2015,15,N,0,2,37,0,6,0,0,0,0,0,0,0,45,944787
2015,30/04/2015,16,N,1,0,42,0,9,0,0,0,0,0,0,0,51,944787
2015,30/04/2015,17,N,3,0,54,0,13,0,0,0,0,0,0,0,67,944787
2015,30/04/2015,18,N,2,0,38,0,8,0,0,0,0,0,0,0,46,944787
2015,30/04/2015,7,S,1,0,36,0,10,1,0,0,0,0,0,1,47,944787
2015,30/04/2015,8,S,3,0,66,0,5,0,0,0,0,0,0,0,71,944787
2015,30/04/2015,9,S,2,0,27,0,4,1,0,0,0,0,0,1,32,944787
2015,30/04/2015,10,S,0,0,8,0,2,1,0,0,0,0,0,1,11,944787
2015,30/04/2015,11,S,0,1,31,0,6,0,0,0,0,0,0,0,38,944787
2015,30/04/2015,12,S,6,0,22,0,4,0,0,0,0,0,0,0,26,944787
2015,30/04/2015,13,S,1,1,26,0,5,0,0,0,0,0,0,0,32,944787
2015,30/04/2015,14,S,1,0,29,0,1,0,0,0,0,0,0,0,30,944787
2015,30/04/2015,15,S,1,0,59,0,2,0,0,0,0,0,0,0,61,944787
2015,30/04/2015,16,S,2,0,42,0,7,0,0,0,0,0,0,0,49,944787
2015,30/04/2015,17,S,6,1,63,0,5,0,0,0,0,0,0,0,69,944787
2015,30/04/2015,18,S,2,1,45,0,4,0,0,0,0,0,0,0,50,944787
2015,17/03/2015,11,E,0,0,20,0,4,0,0,0,0,0,0,0,24,944788
2015,17/03/2015,12,E,0,0,24,0,7,0,0,0,0,0,0,0,31,944788
2015,17/03/2015,13,E,0,0,15,0,5,0,0,0,0,0,0,0,20,944788
2015,17/03/2015,14,E,0,1,23,0,8,0,0,0,0,0,0,0,32,944788
2015,17/03/2015,15,E,0,0,14,0,3,0,0,0,0,0,0,0,17,944788
2015,17/03/2015,16,E,0,0,26,0,11,1,0,0,0,0,0,1,38,944788
2015,17/03/2015,17,E,0,1,24,0,1,0,0,0,0,0,0,0,26,944788
2015,17/03/2015,18,E,0,0,39,0,4,0,0,0,0,0,0,0,43,944788
2015,17/03/2015,7,W,0,0,33,0,6,0,0,0,0,0,0,0,39,944788
2015,17/03/2015,8,W,2,1,44,0,6,0,0,0,0,0,0,0,51,944788
2015,17/03/2015,9,W,0,0,27,0,5,2,0,0,0,0,0,2,34,944788
2015,17/03/2015,10,W,0,0,14,0,6,0,0,0,0,0,0,0,20,944788
2015,17/03/2015,11,W,0,0,10,0,8,0,0,0,0,0,0,0,18,944788
2015,17/03/2015,12,W,0,0,23,0,4,0,0,0,0,0,0,0,27,944788
2015,17/03/2015,7,E,0,0,8,0,9,0,0,0,0,0,0,0,17,944788
2015,17/03/2015,8,E,0,0,15,0,4,0,0,0,0,0,0,0,19,944788
2015,17/03/2015,9,E,0,0,19,0,2,0,0,0,0,0,0,0,21,944788
2015,17/03/2015,10,E,0,0,16,0,6,0,0,0,0,0,0,0,22,944788
2015,17/03/2015,13,W,0,0,24,0,12,0,0,0,0,0,0,0,36,944788
2015,17/03/2015,14,W,0,0,19,0,7,0,0,0,0,0,0,0,26,944788
2015,17/03/2015,15,W,0,0,32,0,7,0,0,0,0,0,0,0,39,944788
2015,17/03/2015,16,W,0,0,12,0,7,1,0,0,0,0,0,1,20,944788
2015,17/03/2015,17,W,0,0,9,0,0,0,0,0,0,0,0,0,9,944788
2015,17/03/2015,18,W,0,0,20,0,2,0,0,0,0,0,0,0,22,944788
2015,30/06/2015,7,E,7,0,64,1,5,4,0,0,0,0,0,4,74,944789
2015,30/06/2015,8,E,13,1,152,0,7,2,0,0,0,0,0,2,162,944789
2015,30/06/2015,9,E,3,0,98,0,7,4,0,0,0,0,0,4,109,944789
2015,30/06/2015,10,E,2,1,66,1,11,2,0,0,0,0,0,2,81,944789
2015,30/06/2015,11,E,2,2,56,0,13,1,0,0,0,0,0,1,72,944789
2015,30/06/2015,12,E,3,2,107,0,8,0,0,0,0,0,0,0,117,944789
2015,30/06/2015,13,E,3,2,72,0,8,0,0,0,0,0,0,0,82,944789
2015,30/06/2015,14,E,1,4,69,0,11,0,0,0,0,0,0,0,84,944789
2015,30/06/2015,15,E,7,0,100,0,13,0,0,0,0,0,0,0,113,944789
2015,30/06/2015,16,E,3,2,81,0,18,0,0,0,0,0,0,0,101,944789
2015,30/06/2015,17,E,4,0,85,0,7,0,0,0,0,0,0,0,92,944789
2015,30/06/2015,18,E,4,1,79,0,7,0,0,0,0,0,0,0,87,944789
2015,30/06/2015,7,W,5,1,54,0,6,3,0,0,0,0,0,3,64,944789
2015,30/06/2015,8,W,4,1,81,0,3,0,0,0,0,0,0,0,85,944789
2015,30/06/2015,9,W,2,0,59,0,7,3,0,0,0,0,0,3,69,944789
2015,30/06/2015,10,W,1,1,61,1,4,0,0,0,0,0,0,0,67,944789
2015,30/06/2015,11,W,2,1,53,0,10,1,0,0,0,0,0,1,65,944789
2015,30/06/2015,12,W,3,0,76,0,6,0,0,0,0,0,0,0,82,944789
2015,30/06/2015,13,W,0,1,61,0,8,1,0,0,0,0,0,1,71,944789
2015,30/06/2015,14,W,1,4,69,0,13,1,0,0,0,0,0,1,87,944789
2015,30/06/2015,15,W,9,0,109,0,12,0,0,0,0,0,0,0,121,944789
2015,30/06/2015,16,W,13,2,113,0,9,0,0,0,0,0,0,0,124,944789
2015,30/06/2015,17,W,4,2,88,0,7,0,0,0,0,0,0,0,97,944789
2015,30/06/2015,18,W,5,1,59,0,3,0,0,0,0,0,0,0,63,944789
2016,21/10/2016,18,W,1,27,2279,4,190,2,1,1,9,9,14,36,2536,7797
2016,21/10/2016,7,E,1,29,1945,0,374,36,4,6,4,7,17,74,2422,7797
2016,21/10/2016,8,E,0,25,1656,1,256,30,3,7,3,20,17,80,2018,7797
2016,21/10/2016,9,E,0,16,1305,4,255,20,6,5,7,17,20,75,1655,7797
2016,21/10/2016,10,E,0,7,1243,3,275,28,8,4,7,18,24,89,1617,7797
2016,21/10/2016,11,E,0,9,1241,3,252,26,6,9,8,21,15,85,1590,7797
2016,21/10/2016,12,E,0,10,1379,4,265,21,4,5,7,29,20,86,1744,7797
2016,21/10/2016,13,E,1,8,1411,2,286,35,5,3,10,27,17,97,1804,7797
2016,21/10/2016,14,E,0,13,1729,3,332,20,7,12,11,35,24,109,2186,7797
2016,21/10/2016,15,E,0,19,1767,2,344,30,2,7,5,22,24,90,2222,7797
2016,21/10/2016,16,E,0,12,1768,2,260,18,3,7,8,21,16,73,2115,7797
2016,21/10/2016,17,E,0,18,1673,1,156,10,2,2,4,22,4,44,1892,7797
2016,21/10/2016,18,E,0,15,1726,3,117,4,2,1,1,23,14,45,1906,7797
2016,21/10/2016,7,W,1,19,2021,1,358,33,4,5,11,23,22,98,2497,7797
2016,21/10/2016,8,W,0,36,2030,2,236,32,10,10,9,13,20,94,2398,7797
2016,21/10/2016,9,W,0,6,1467,2,247,35,7,8,5,22,24,101,1823,7797
2016,21/10/2016,10,W,0,9,1388,2,237,31,9,10,5,16,17,88,1724,7797
2016,21/10/2016,11,W,0,7,1310,5,245,30,5,8,4,19,19,85,1652,7797
2016,21/10/2016,12,W,1,9,1416,3,270,42,9,7,10,23,14,105,1803,7797
2016,21/10/2016,13,W,0,14,1529,0,303,38,6,7,5,21,19,96,1942,7797
2016,21/10/2016,14,W,0,15,1685,0,362,38,5,5,7,12,23,90,2152,7797
2016,21/10/2016,15,W,1,10,1971,6,430,38,3,5,4,26,14,90,2507,7797
2016,21/10/2016,16,W,1,20,2414,6,360,17,2,0,6,12,16,53,2853,7797
2016,21/10/2016,17,W,0,34,2583,8,283,14,1,0,6,13,7,41,2949,7797
2016,18/04/2016,7,N,6,5,1185,2,142,32,5,2,4,2,7,52,1386,27652
2016,18/04/2016,8,N,4,13,979,2,94,23,3,2,1,3,2,34,1122,27652
2016,18/04/2016,9,N,6,12,756,0,99,18,5,1,6,3,3,36,903,27652
2016,18/04/2016,10,N,5,4,608,5,72,19,8,3,7,4,4,45,734,27652
2016,18/04/2016,11,N,3,1,494,0,76,12,6,4,9,3,4,38,609,27652
2016,18/04/2016,12,N,1,2,537,0,85,32,4,2,6,6,2,52,676,27652
2016,18/04/2016,13,N,2,2,590,1,110,13,6,5,5,3,0,32,735,27652
2016,18/04/2016,14,N,1,2,539,0,98,8,4,4,5,3,2,26,665,27652
2016,18/04/2016,15,N,5,3,828,2,135,13,5,1,4,1,3,27,995,27652
2016,18/04/2016,16,N,2,5,903,0,192,9,5,0,2,1,1,18,1118,27652
2016,18/04/2016,17,N,3,11,967,1,125,3,2,1,4,3,2,15,1119,27652
2016,18/04/2016,18,N,4,9,804,1,55,1,0,0,6,8,1,16,885,27652
2016,18/04/2016,7,S,2,2,998,2,89,27,3,1,3,1,4,39,1130,27652
2016,18/04/2016,8,S,0,7,669,4,88,17,4,3,2,1,2,29,797,27652
2016,18/04/2016,9,S,0,1,589,1,105,13,3,2,2,6,1,27,723,27652
2016,18/04/2016,10,S,0,1,451,1,72,10,2,1,1,4,1,19,544,27652
2016,18/04/2016,11,S,0,6,589,0,98,17,3,4,2,3,2,31,724,27652
2016,18/04/2016,12,S,0,2,445,3,83,6,2,5,4,4,3,24,557,27652
2016,18/04/2016,13,S,1,4,590,0,114,13,11,10,2,1,6,43,751,27652
2016,18/04/2016,14,S,0,4,778,1,136,8,6,2,5,2,0,23,942,27652
2016,18/04/2016,15,S,1,3,784,0,123,11,5,5,1,1,2,25,935,27652
2016,18/04/2016,16,S,0,8,1122,0,185,13,7,4,5,0,2,31,1346,27652
2016,18/04/2016,17,S,2,13,1405,0,89,6,9,0,0,3,1,19,1526,27652
2016,18/04/2016,18,S,1,11,1102,0,69,7,3,1,4,3,0,18,1200,27652
2016,09/05/2016,16,N,0,10,907,3,162,9,1,2,9,1,1,23,1105,38783
2016,09/05/2016,17,N,3,19,1077,1,91,5,0,0,6,4,1,16,1204,38783
2016,09/05/2016,18,N,4,10,799,1,59,4,0,0,4,2,1,11,880,38783
2016,09/05/2016,7,S,3,15,1080,5,188,6,2,5,3,3,1,20,1308,38783
2016,09/05/2016,8,S,0,12,1192,0,107,9,1,3,3,1,1,18,1329,38783
2016,09/05/2016,9,S,2,13,863,0,118,12,1,0,3,1,2,19,1013,38783
2016,09/05/2016,10,S,1,3,617,0,111,15,3,3,9,4,5,39,770,38783
2016,09/05/2016,11,S,0,1,550,0,91,11,2,4,4,3,2,26,668,38783
2016,09/05/2016,12,S,0,2,621,0,111,12,0,9,2,4,1,28,762,38783
2016,09/05/2016,13,S,0,5,539,0,79,10,4,10,0,1,4,29,652,38783
2016,09/05/2016,14,S,1,4,564,3,123,12,3,2,8,3,0,28,722,38783
2016,09/05/2016,15,S,0,4,678,1,170,7,2,2,4,2,0,17,870,38783
2016,09/05/2016,16,S,1,6,683,0,135,12,2,0,1,1,0,16,840,38783
2016,09/05/2016,17,S,1,8,938,1,93,4,1,0,3,2,2,12,1052,38783
2016,09/05/2016,18,S,1,5,792,1,45,6,1,0,2,0,0,9,852,38783
2016,09/05/2016,7,N,1,11,1085,2,195,34,0,7,1,1,2,45,1338,38783
2016,09/05/2016,8,N,1,11,679,1,109,17,0,3,0,3,2,25,825,38783
2016,09/05/2016,9,N,0,4,600,3,139,22,0,3,5,2,7,39,785,38783
2016,09/05/2016,10,N,3,6,588,0,134,18,3,11,1,5,3,41,769,38783
2016,09/05/2016,11,N,1,2,578,0,102,17,4,7,0,3,1,32,714,38783
2016,09/05/2016,12,N,3,4,627,0,140,12,1,8,3,2,2,28,799,38783
2016,09/05/2016,13,N,0,3,585,1,105,27,3,3,7,2,6,48,742,38783
2016,09/05/2016,14,N,0,4,759,0,101,9,1,5,7,5,0,27,891,38783
2016,09/05/2016,15,N,0,11,800,2,143,17,2,6,3,2,0,30,986,38783
2016,08/09/2016,13,E,5,3,284,0,47,2,0,0,0,0,0,2,336,73108
2016,08/09/2016,14,E,3,3,298,0,38,6,0,0,1,0,0,7,346,73108
2016,08/09/2016,15,E,3,6,385,0,51,0,0,0,0,0,0,0,442,73108
2016,08/09/2016,16,E,6,3,407,0,69,1,0,0,0,1,0,2,481,73108
2016,08/09/2016,17,E,3,9,445,0,42,1,0,0,0,0,0,1,497,73108
2016,08/09/2016,18,E,4,4,401,0,24,0,0,0,0,0,0,0,429,73108
2016,08/09/2016,7,W,1,2,304,0,76,4,0,0,0,0,0,4,386,73108
2016,08/09/2016,8,W,6,2,279,0,30,7,0,0,1,0,0,8,319,73108
2016,08/09/2016,9,W,9,6,184,0,26,5,2,0,0,0,0,7,223,73108
2016,08/09/2016,10,W,1,5,242,0,33,4,1,0,0,0,0,5,285,73108
2016,08/09/2016,11,W,4,1,292,0,26,6,1,0,0,0,0,7,326,73108
2016,08/09/2016,12,W,7,4,297,1,25,0,0,1,0,0,0,1,328,73108
2016,08/09/2016,13,W,5,3,317,0,38,4,0,0,0,0,0,4,362,73108
2016,08/09/2016,14,W,0,2,319,0,48,3,0,0,0,0,0,3,372,73108
2016,08/09/2016,15,W,7,2,399,0,70,3,0,0,0,0,0,3,474,73108
2016,08/09/2016,16,W,5,7,402,0,55,1,0,0,0,0,0,1,465,73108
2016,08/09/2016,17,W,3,5,459,0,37,1,0,0,0,0,0,1,502,73108
2016,08/09/2016,18,W,5,5,395,0,24,1,0,0,0,0,0,1,425,73108
2016,08/09/2016,9,E,4,2,308,0,31,1,0,0,1,0,0,2,343,73108
2016,08/09/2016,10,E,2,4,295,1,44,2,0,0,0,0,0,2,346,73108
2016,08/09/2016,11,E,2,2,219,0,25,3,0,1,0,0,0,4,250,73108
2016,08/09/2016,12,E,1,2,225,0,34,2,0,0,0,0,0,2,263,73108
2016,08/09/2016,7,E,6,6,415,0,60,1,0,0,0,0,0,1,482,73108
2016,08/09/2016,8,E,8,0,367,0,53,0,1,0,0,0,0,1,421,73108
2016,13/10/2016,18,W,0,20,1717,1,121,10,2,1,6,12,6,37,1896,78287
2016,13/10/2016,7,E,1,26,1919,1,341,27,7,4,10,24,13,85,2372,78287
2016,13/10/2016,8,E,0,21,1383,6,202,33,7,6,3,14,12,75,1687,78287
2016,13/10/2016,9,E,0,12,1189,3,225,25,6,4,11,23,9,78,1507,78287
2016,13/10/2016,10,E,1,5,938,3,181,40,8,10,13,30,12,113,1240,78287
2016,13/10/2016,11,E,0,10,861,0,189,27,4,4,12,36,15,98,1158,78287
2016,13/10/2016,12,E,0,5,900,1,193,22,4,10,13,34,17,100,1199,78287
2016,13/10/2016,13,E,0,4,1066,1,222,19,9,3,11,27,16,85,1378,78287
2016,13/10/2016,14,E,0,6,968,0,244,26,3,4,5,38,11,87,1305,78287
2016,13/10/2016,15,E,0,8,1673,3,277,19,4,9,13,34,14,93,2054,78287
2016,13/10/2016,16,E,0,8,1663,2,259,13,2,3,2,26,11,57,1989,78287
2016,13/10/2016,17,E,0,21,2169,0,130,5,3,1,4,24,12,49,2369,78287
2016,13/10/2016,18,E,1,5,1365,0,136,3,1,2,1,23,12,42,1548,78287
2016,13/10/2016,7,W,2,9,1651,2,256,21,6,5,2,15,14,63,1981,78287
2016,13/10/2016,8,W,1,19,2164,1,154,30,5,10,14,20,13,92,2430,78287
2016,13/10/2016,9,W,0,15,1352,3,160,58,5,20,10,54,19,166,1696,78287
2016,13/10/2016,10,W,0,6,791,7,126,30,5,5,22,27,22,111,1041,78287
2016,13/10/2016,11,W,0,2,883,0,169,33,5,10,21,27,15,111,1165,78287
2016,13/10/2016,12,W,0,5,789,3,134,27,1,4,8,13,8,61,992,78287
2016,13/10/2016,13,W,0,8,951,2,233,34,5,8,10,23,9,89,1283,78287
2016,13/10/2016,14,W,0,6,1084,0,230,37,9,9,4,15,17,91,1411,78287
2016,13/10/2016,15,W,1,9,1325,2,308,23,4,3,12,22,10,74,1718,78287
2016,13/10/2016,16,W,1,14,1802,4,386,22,3,1,4,16,10,56,2262,78287
2016,13/10/2016,17,W,0,25,1904,6,254,9,1,1,6,13,6,36,2225,78287
2016,28/06/2016,7,E,2,4,413,2,57,4,1,0,0,0,0,5,481,944770
2016,28/06/2016,8,E,2,1,387,0,22,3,0,1,0,0,0,4,414,944770
2016,28/06/2016,9,E,1,0,156,1,19,1,0,0,0,0,0,1,177,944770
2016,28/06/2016,10,E,1,1,106,0,16,2,1,1,0,0,0,4,127,944770
2016,28/06/2016,11,E,2,0,109,1,22,0,0,0,0,0,0,0,132,944770
2016,28/06/2016,12,E,0,0,110,0,15,2,0,1,0,0,0,3,128,944770
2016,28/06/2016,13,E,3,0,109,0,10,0,0,0,0,0,0,0,119,944770
2016,28/06/2016,14,E,2,0,100,1,10,3,0,1,0,0,0,4,115,944770
2016,28/06/2016,15,E,1,0,154,0,12,3,0,1,0,0,0,4,170,944770
2016,28/06/2016,16,E,0,0,143,0,20,1,0,1,0,0,0,2,165,944770
2016,28/06/2016,17,E,2,1,181,0,17,0,0,1,0,0,0,1,200,944770
2016,28/06/2016,18,E,0,1,168,0,8,0,0,0,0,0,0,0,177,944770
2016,28/06/2016,7,W,3,1,74,1,15,2,0,0,0,0,0,2,93,944770
2016,28/06/2016,8,W,0,0,183,0,22,1,1,1,0,0,0,3,208,944770
2016,28/06/2016,9,W,2,0,97,1,12,1,1,0,0,0,0,2,112,944770
2016,28/06/2016,10,W,3,0,82,0,13,3,0,2,0,0,0,5,100,944770
2016,28/06/2016,11,W,0,0,76,0,20,3,0,1,0,0,0,4,100,944770
2016,28/06/2016,12,W,2,1,104,1,14,1,1,0,0,0,0,2,122,944770
2016,28/06/2016,13,W,0,1,131,0,17,2,0,0,1,0,0,3,152,944770
2016,28/06/2016,14,W,0,1,132,1,24,1,0,1,0,0,0,2,160,944770
2016,28/06/2016,15,W,3,1,171,1,23,2,1,1,0,0,0,4,200,944770
2016,28/06/2016,16,W,0,0,263,0,62,2,1,0,0,0,0,3,328,944770
2016,28/06/2016,17,W,1,2,292,0,26,1,0,0,0,0,0,1,321,944770
2016,28/06/2016,18,W,0,0,269,0,12,0,0,0,0,0,0,0,281,944770
2016,21/06/2016,7,E,6,4,250,1,37,6,0,4,0,0,0,10,302,944773
2016,21/06/2016,8,E,8,3,401,0,26,5,4,3,3,1,0,16,446,944773
2016,21/06/2016,9,E,2,3,225,0,43,1,0,1,0,0,0,2,273,944773
2016,21/06/2016,10,E,3,0,160,0,21,5,1,1,0,0,0,7,188,944773
2016,21/06/2016,11,E,1,0,196,0,27,6,2,6,0,0,0,14,237,944773
2016,21/06/2016,12,E,2,1,136,0,34,1,1,2,1,1,0,6,177,944773
2016,21/06/2016,13,E,4,0,169,0,26,5,0,3,1,0,0,9,204,944773
2016,21/06/2016,14,E,2,2,206,0,24,5,2,3,0,0,0,10,242,944773
2016,21/06/2016,15,E,2,1,215,0,45,4,3,0,0,0,1,8,269,944773
2016,21/06/2016,16,E,4,1,248,0,43,5,0,0,0,0,0,5,297,944773
2016,21/06/2016,17,E,1,3,318,2,27,4,0,0,0,0,0,4,354,944773
2016,21/06/2016,18,E,3,4,251,1,16,2,0,0,0,0,0,2,274,944773
2016,21/06/2016,7,W,0,1,134,2,34,1,1,1,0,0,1,4,175,944773
2016,21/06/2016,8,W,1,0,234,0,29,2,1,1,0,0,1,5,268,944773
2016,21/06/2016,9,W,3,0,185,0,31,3,2,3,0,0,0,8,224,944773
2016,21/06/2016,10,W,3,0,181,0,23,6,1,2,0,0,0,9,213,944773
2016,21/06/2016,11,W,2,2,126,0,25,1,0,1,0,0,0,2,155,944773
2016,21/06/2016,12,W,1,0,134,1,20,2,1,4,0,0,0,7,162,944773
2016,21/06/2016,13,W,3,0,168,0,26,2,1,4,1,0,0,8,202,944773
2016,21/06/2016,14,W,3,2,207,1,35,2,2,2,0,0,0,6,251,944773
